iter	Passed	Remaining
790	6082	7658
791	6091	7653
792	6098	7644
793	6107	7638
794	6115	7630
795	6124	7625
796	6132	7617
797	6140	7610
798	6147	7601
799	6155	7593
800	6165	7588
801	6174	7583
802	6183	7577
803	6193	7571
804	6201	7565
805	6211	7559
806	6219	7552
807	6225	7542
808	6233	7535
809	6242	7530
810	6252	7525
811	6261	7518
812	6268	7509
813	6277	7504
814	6286	7497
815	6292	7488
816	6302	7482
817	6312	7477
818	6321	7471
819	6330	7465
820	6339	7459
821	6349	7454
822	6354	7443
823	6364	7437
824	6374	7433
825	6383	7426
826	6392	7420
827	6401	7414
828	6410	7408
829	6419	7401
830	6425	7391
831	6433	7384
832	6440	7376
833	6450	7371
834	6459	7365
835	6467	7357
836	6477	7351
837	6486	7345
838	6494	7338
839	6504	7332
840	6512	7325
841	6520	7318
842	6529	7312
843	6536	7303
844	6541	7292
845	6549	7285
846	6559	7279
847	6568	7273
848	6578	7267
849	6587	7261
850	6594	7253
851	6604	7248
852	6613	7241
853	6621	7233
854	6630	7228
855	6639	7220
856	6646	7213
857	6654	7205
858	6664	7199
859	6669	7189
860	6678	7182
861	6684	7173
862	6694	7167
863	6703	7161
864	6709	7151
865	6719	7145
866	6728	7139
867	6736	7132
868	6746	7126
869	6755	7120
870	6764	7114
871	6774	7108
872	6781	7100
873	6792	7095
874	6798	7085
875	6808	7080
876	6816	7072
877	6822	7063
878	6830	7055
879	6839	7049
880	6847	7041
881	6856	7035
882	6866	7030
883	6875	7023
884	6885	7017
885	6895	7012
886	6903	7004
887	6912	6997
888	6919	6989
889	6924	6979
890	6930	6969
891	6937	6960
892	6947	6955
893	6953	6945
894	6963	6939
895	6972	6933
896	6982	6927
897	6991	6921
898	7000	6915
899	7009	6908
900	7019	6902
901	7028	6895
902	7038	6890
903	7045	6882
904	7055	6876
905	7064	6869
906	7071	6860
907	7079	6853
908	7086	6844
909	7096	6839
910	7101	6828
911	7106	6818
912	7116	6812
913	7122	6802
914	7130	6795
915	7138	6787
916	7148	6781
917	7157	6775
918	7163	6766
919	7173	6760
920	7182	6753
921	7189	6744
922	7193	6734
923	7204	6728
924	7213	6722
925	7223	6716
926	7232	6709
927	7242	6703
928	7246	6693
929	7254	6685
930	7264	6679
931	7271	6671
932	7280	6663
933	7287	6655
934	7297	6649
935	7306	6643
936	7313	6634
937	7323	6628
938	7331	6620
939	7339	6613
940	7347	6605
941	7354	6597
942	7358	6586
943	7368	6580
944	7377	6573
945	7383	6563
946	7391	6556
947	7400	6549
948	7410	6543
949	7415	6533
950	7423	6526
951	7433	6519
952	7440	6511
953	7447	6503
954	7454	6494
955	7460	6484
956	7468	6477
957	7476	6469
958	7485	6463
959	7494	6456
960	7504	6450
961	7512	6442
962	7520	6434
963	7529	6428
964	7538	6421
965	7546	6414
966	7556	6407
967	7563	6399
968	7570	6390
969	7577	6382
970	7583	6373
971	7592	6365
972	7598	6356
973	7607	6349
974	7615	6342
975	7624	6335
976	7633	6328
977	7642	6321
978	7652	6316
979	7660	6307
980	7669	6301
981	7678	6294
982	7688	6288
983	7698	6282
984	7708	6276
985	7718	6270
986	7726	6262
987	7733	6254
988	7739	6244
989	7749	6238
990	7758	6232
991	7764	6222
992	7770	6213
993	7780	6207
994	7790	6200
995	7800	6194
996	7809	6187
997	7818	6181
998	7828	6174
999	7837	6167
1000	7846	6160
1001	7855	6154
1002	7864	6147
1003	7873	6140
1004	7881	6133
1005	7889	6124
1006	7898	6117
1007	7906	6110
1008	7916	6103
1009	7925	6097
1010	7934	6090
1011	7944	6083
1012	7952	6076
1013	7962	6069
1014	7970	6061
1015	7977	6054
1016	7987	6047
1017	7996	6040
1018	8001	6030
1019	8007	6021
1020	8016	6014
1021	8022	6005
1022	8032	5998
1023	8041	5991
1024	8047	5982
1025	8056	5975
1026	8066	5969
1027	8076	5963
1028	8086	5956
1029	8095	5949
1030	8105	5943
1031	8114	5936
1032	8124	5929
1033	8133	5923
1034	8142	5916
1035	8151	5908
1036	8155	5898
1037	8165	5892
1038	8171	5883
1039	8181	5876
1040	8188	5868
1041	8193	5858
1042	8199	5848
1043	8208	5841
1044	8218	5835
1045	8227	5828
1046	8237	5822
1047	8246	5815
1048	8255	5808
1049	8263	5800
1050	8273	5793
1051	8282	5786
1052	8289	5778
1053	8299	5771
1054	8308	5765
1055	8315	5756
1056	8324	5749
1057	8331	5741
1058	8336	5730
1059	8344	5722
1060	8354	5716
1061	8362	5708
1062	8372	5702
1063	8380	5694
1064	8389	5687
1065	8399	5680
1066	8408	5674
1067	8413	5664
1068	8421	5656
1069	8430	5649
1070	8439	5641
1071	8445	5633
1072	8455	5626
1073	8464	5619
1074	8474	5612
1075	8483	5605
1076	8492	5598
1077	8501	5591
1078	8511	5584
1079	8518	5576
1080	8525	5568
1081	8532	5559
1082	8540	5551
1083	8551	5545
1084	8560	5538
1085	8570	5531
1086	8579	5525
1087	8588	5518
1088	8598	5511
1089	8606	5503
1090	8615	5496
1091	8624	5489
1092	8634	5482
1093	8638	5472
1094	8648	5465
1095	8658	5458
1096	8667	5452
1097	8673	5442
1098	8682	5435
1099	8691	5428
1100	8700	5421
1101	8710	5414
1102	8718	5406
1103	8725	5397
1104	8734	5390
1105	8743	5383
1106	8748	5373
1107	8754	5364
1108	8764	5358
1109	8770	5349
1110	8780	5342
1111	8787	5334
1112	8796	5326
1113	8805	5319
1114	8815	5312
1115	8825	5306
1116	8830	5296
1117	8836	5287
1118	8841	5278
1119	8850	5270
1120	8856	5261
1121	8862	5252
1122	8868	5243
1123	8878	5236
1124	8885	5228
1125	8894	5221
1126	8902	5213
1127	8911	5206
1128	8919	5198
1129	8927	5190
1130	8936	5183
1131	8945	5176
1132	8954	5169
1133	8964	5162
1134	8974	5155
1135	8983	5148
1136	8988	5138
1137	8999	5132
1138	9008	5125
1139	9015	5116
1140	9024	5109
1141	9034	5102
1142	9044	5095
1143	9051	5087
1144	9061	5080
1145	9071	5073
1146	9075	5064
1147	9080	5054
1148	9087	5046
1149	9096	5038
1150	9103	5030
1151	9112	5022
1152	9122	5016
1153	9130	5008
1154	9140	5001
1155	9148	4993
1156	9155	4985
1157	9164	4977
1158	9173	4970
1159	9181	4962
1160	9188	4954
1161	9198	4947
1162	9205	4939
1163	9214	4931
1164	9223	4924
1165	9232	4917
1166	9242	4910
1167	9247	4900
1168	9257	4893
1169	9261	4884
1170	9270	4876
1171	9279	4869
1172	9289	4862
1173	9299	4855
1174	9307	4847
1175	9312	4838
1176	9321	4831
1177	9327	4822
1178	9336	4814
1179	9345	4807
1180	9352	4798
1181	9357	4789
1182	9367	4782
1183	9373	4773
1184	9382	4766
1185	9391	4759
1186	9396	4749
1187	9405	4742
1188	9414	4735
1189	9420	4725
1190	9426	4717
1191	9431	4707
1192	9437	4699
