YB,DIAM,MASS,L_BOL,LM,TEMP,LRATIO,T_BOL,SURF_DENS,F8,F12,F24,F70
5463.0,0.208148148,458.0598104,1014.691887,2.215195187,14.8,33.0,43.72,2.89,0.6055,0.1261,1.0818,27.4487
5465.0,0.110680473,9.322362662,46.81574,5.021875,15.2,64.9,47.08,0.2,0.1453,0.0431,0.219,6.7636
5469.0,0.186329114,21.05098542,30.50177856,1.448947779,12.8,29.3,42.52,0.16,0.114,0.0378,0.2501,6.0914
5470.0,0.689056604,651.0168431,14069.67563,21.61184581,20.6,145.3,53.51,0.36,2.0514,0.7911,6.4524,68.237
5471.0,0.228913043,392.4697543,6167.813138,15.71538462,20.0,116.6,59.1,1.99,5.5152,0.6712,,228.2056
5473.0,0.993798165,439.5183671,1580.462483,3.595896328,15.8,42.6,39.78,0.12,0.1534,0.0403,0.0584,3.2818
5474.0,0.9108,329.08032,5909.73408,17.95833333,19.7,131.5,46.29,0.12,0.1085,0.0384,0.1404,6.1125
5475.0,0.297072464,451.1877933,4648.09165,10.30190027,21.2,66.7,41.62,1.37,,,,110.5122
5477.0,0.73919708,2251.491222,18551.05787,8.239453782,19.0,66.3,47.26,1.1,0.5493,0.1363,2.3129,30.6522
5478.0,0.190893372,345.2336885,1996.18079,5.782114715,20.0,43.4,35.06,2.44,,0.0763,0.626,4.8087
5481.0,0.101243339,59.49793197,936.5111415,15.74023013,22.3,93.0,43.75,1.52,,,,2.093
5483.0,0.24,80.1,1062.8,13.26841448,16.5,143.0,49.79,0.37,5.3304,2.1248,4.1223,135.9029
5485.0,0.155031447,124.5320102,1202.108995,9.653012048,18.6,82.5,45.72,1.38,1.1118,0.3828,2.5145,59.2113
5487.0,0.222071006,28.953426,163.5733273,5.64953271,15.4,71.6,46.47,0.15,0.1374,0.0444,0.1876,7.8988
5489.0,0.204277286,36.65493774,259.9896677,7.092896175,15.9,82.4,46.94,0.23,0.1977,0.0766,0.3185,11.038
5490.0,1.005579869,499.2017678,5946.012478,11.91104051,19.3,90.3,42.72,0.13,0.4847,0.1111,0.1576,10.515
5491.0,0.424666667,484.3915556,552.8928889,1.141417274,13.0,22.7,40.74,0.71,0.2876,0.1157,0.2797,7.2307
5493.0,0.15,47.7,240.4,5.039832285,17.0,51.1,41.82,0.55,0.3224,0.0613,0.6094,15.1757
5495.0,0.11,120.8,1603.4,13.27317881,18.5,117.7,48.43,2.61,1.5889,0.8922,8.4372,166.3728
5496.0,0.209900826,9.570538898,30.91368759,3.230088496,15.5,39.8,40.3,0.06,0.0459,0.0193,0.067,1.2858
5497.0,1.55448468,714.1830619,4936.199018,6.911671924,16.8,71.1,43.55,0.08,0.4088,0.1282,0.1284,7.9282
5498.0,0.204246575,13.16627885,46.69022331,3.54619736,15.5,43.7,41.31,0.08,,0.0154,0.0348,1.32
5499.0,0.201680672,17.34958689,272.4163195,15.70160265,17.6,143.7,49.67,0.11,0.3391,0.1657,0.5641,16.8212
5500.0,0.375621302,2591.186877,1325.431995,0.511515401,12.8,11.6,35.05,4.97,1.9969,0.2875,2.0552,44.9957
5502.0,0.83757764,1564.808746,1388.799043,0.887519991,12.6,19.3,37.02,0.59,0.0746,0.024,0.0742,2.6015
5503.0,0.13,13.5,403.1,29.85925926,20.8,196.0,61.49,0.22,0.549,0.2216,1.2936,25.9354
5504.0,0.08,17.7,539.6,30.48587571,23.5,160.0,48.09,0.83,0.1563,0.0756,1.928,54.9937
5505.0,0.04,8.5,1880.8,221.2705882,39.1,502.5,59.53,1.13,0.3129,0.201,4.8909,167.236
5506.0,0.277817109,20.09678736,659.5218124,32.81727575,21.4,201.5,48.11,0.07,0.3432,0.1501,0.4039,
5507.0,0.132258065,5.372008325,172.4401665,32.09975787,23.2,169.4,47.39,0.08,0.6134,0.2245,0.4499,15.0312
5508.0,1.383622829,951.4098357,3316.99641,3.486401218,15.8,41.3,39.28,0.13,,,,2.6276
5509.0,0.256407982,796.7394796,18339.59941,23.01831386,23.2,130.4,88.25,3.12,3.2922,,,201.3379
5510.0,1.737621777,1451.21897,10570.96128,7.284194529,16.9,74.2,46.09,0.13,0.2575,0.1027,0.3774,11.9099
5512.0,0.18,76.0,215.4,2.834210526,15.4,36.2,38.84,0.65,0.6476,,0.1333,4.805
5514.0,0.695623632,908.5537218,2917.6902,3.21135683,15.2,42.2,44.67,0.49,0.2097,0.0637,0.4262,6.1297
5515.0,0.629924812,2183.412923,5537.484041,2.536159781,15.8,31.4,38.79,1.48,,,,0.7914
5516.0,0.438673575,3228.275401,15224.08143,4.715855848,15.0,70.6,50.17,4.5,9.2571,2.573,13.1564,266.5322
5517.0,1.02599233,434.8643493,3047.842627,7.008720379,16.5,76.3,48.72,0.11,0.423,0.1463,0.3477,8.5337
5518.0,0.101142857,26.14302041,26.42718367,1.010869565,13.9,16.6,26.83,0.61,0.1252,0.0361,0.1469,7.7354
5519.0,0.818024928,1812.52782,98539.55368,54.36581586,24.9,256.0,54.56,0.72,9.2573,2.628,,290.1888
5520.0,0.098333333,20.49922222,703.162,34.30188679,20.0,244.9,52.5,0.61,0.9383,0.2294,3.6662,64.6385
5522.0,0.321959755,182.4212043,713.751551,3.912656719,11.6,106.1,67.45,0.47,0.818,0.6268,8.0011,
5524.0,0.21,25.9,358.8,13.85328185,16.7,144.1,52.4,0.16,0.6116,0.1841,1.0949,24.3099
5525.0,0.0708,7.79744,123.08816,15.78571429,20.6,106.2,47.4,0.34,0.3695,0.0986,0.9164,27.7428
5527.0,0.627416268,6750.134518,118599.0903,17.56988546,22.2,112.9,46.28,4.62,,0.2354,1.0557,20.0063
5530.0,0.913888889,835.1929012,2505.578704,3.0,16.6,55.9,42.15,0.11,0.1058,0.0363,0.1062,3.6816
5531.0,0.202739245,51.12647741,130.7007991,2.556420973,14.9,35.4,36.41,0.33,0.1173,0.0271,0.082,
5532.0,0.25,260.3,112.4,0.431809451,10.8,9.1,41.37,1.1,,0.0192,0.093,
5535.0,0.943703704,12642.23791,533209.2026,42.17680496,28.8,166.3,52.14,3.79,,0.3886,,142.4558
5537.0,0.16,6.2,79.1,12.75806452,19.8,90.9,43.47,0.06,0.2027,0.1023,0.1671,6.547
5538.0,1.67,3410.2,13983.9,4.100609935,15.5,51.2,43.65,0.32,1.1259,0.333,1.2308,
5541.0,1.439803555,1479.095215,23007.58853,15.55517744,19.6,115.0,47.65,0.19,0.6134,0.1272,1.3204,30.4966
5542.0,0.17220339,3.706750934,179.7774203,48.5,21.9,284.7,58.97,0.03,0.2986,0.1351,0.8725,7.5308
5543.0,0.80245,489.59663,1436.859675,2.934782609,15.1,38.7,41.56,0.2,0.0236,0.0202,0.0529,1.3238
5546.0,0.342724458,72.94961133,331.9067565,4.549808429,16.7,47.7,38.4,0.17,0.2178,0.0583,0.115,
5547.0,0.17,9.0,34.5,3.833333333,15.3,49.0,42.92,0.08,0.1851,0.0657,0.0864,2.0443
5550.0,0.18,5.1,64.3,12.60784314,21.6,76.1,37.84,0.04,0.2163,0.074,0.1025,3.3533
5551.0,0.3848125,375.7990859,44.24320313,0.117731002,9.9,5.2,19.16,0.68,,,0.0495,1.8437
5552.0,0.6208,201.72896,1660.50032,8.231343284,18.2,71.4,42.64,0.14,0.2503,0.1112,0.2254,6.6651
5554.0,0.24375,31.78530093,242.2202932,7.620512821,17.7,70.1,43.08,0.14,0.2947,0.0973,0.4565,13.2666
5556.0,0.3,86.3,10612.1,122.967555,20.5,826.6,78.63,0.25,65.1233,,,
5558.0,0.25,32.1,388.9,12.1152648,18.3,103.7,46.3,0.14,2.3585,0.7407,1.6513,39.1573
5559.0,0.656223776,933.3022446,647.7760673,0.694068905,12.7,14.7,29.36,0.58,,,0.1429,
5560.0,0.367668067,80.93242135,479.0146565,5.918699187,17.3,57.2,40.4,0.16,0.319,0.0969,0.1336,7.6391
5561.0,0.222891198,132.8538171,243.5847672,1.833479628,12.6,39.4,47.46,0.71,0.1795,0.0546,0.2685,9.3061
5562.0,0.1452,139.91472,2638.51632,18.85803238,23.0,105.5,44.91,1.74,,0.0795,1.4877,18.8552
5563.0,0.23,449.7,10346.9,23.00845008,23.2,128.0,55.3,2.33,16.9692,,,791.9544
5567.0,0.907339056,798.701754,86.10959172,0.107811948,10.2,4.3,15.78,0.26,,0.0739,0.4382,0.4233
5568.0,0.15487013,207.8678951,2150.485168,10.3454416,20.0,76.8,50.14,2.21,4.0517,1.1855,6.019,103.7758
5569.0,0.17,167.2,3602.5,21.54605263,21.3,138.5,52.31,1.5,5.2765,1.5595,,268.9686
5571.0,0.38,229.5,129.1,0.562527233,11.7,14.8,37.49,0.42,0.4311,0.1973,0.6242,4.9268
5572.0,0.21872266,25.07866744,388.1024058,15.47539983,19.2,120.3,46.14,0.14,0.7518,0.2762,0.4371,24.405
5574.0,0.14,40.2,625.7,15.56467662,20.3,108.3,47.18,0.54,0.9353,0.3323,2.7357,56.4865
5575.0,0.939946524,361.2798278,24764.47451,68.54651879,27.0,272.9,53.78,0.11,0.2006,0.0947,1.6346,32.3596
5578.0,0.31,287.1,1225.3,4.267850923,13.9,70.6,55.23,0.79,6.3032,1.6618,9.8741,160.8492
5579.0,1.88689759,3815.022817,1409.125054,0.369362156,12.5,8.1,19.38,0.28,0.0998,0.023,0.0935,4.501
5580.0,1.95005137,18078.53704,7075.538151,0.391377805,10.4,15.0,50.36,1.27,0.1517,0.0216,0.2544,5.5196
5582.0,2.038268251,2974.291757,32131.1688,10.80296468,18.1,94.3,50.93,0.19,0.7053,0.196,0.9837,26.9958
5583.0,0.561935484,218.5362914,3843.966668,17.58960328,16.7,182.1,50.42,0.18,1.3685,0.4022,0.9489,36.175
5584.0,1.011111111,1731.068673,13357.03704,7.716064213,18.3,66.3,42.52,0.45,0.1772,0.0751,0.4055,13.6211
5587.0,0.909545455,1306.199845,5152.569383,3.944702185,14.5,58.8,56.68,0.42,1.0369,0.3289,0.8388,10.7953
5588.0,0.18,230.1,3586.2,15.58539765,21.5,56.5,45.0,1.84,1.2262,0.2391,6.6309,114.3024
5589.0,0.406754221,157.4092094,82.98301237,0.527180161,13.3,9.7,20.56,0.26,0.1459,0.0769,0.2632,2.1342
5591.0,0.098723404,4.264010865,44.46754187,10.42857143,17.5,98.6,47.9,0.11,0.6063,0.1419,0.3517,11.5845
5592.0,0.875320334,367.6294608,1244.054105,3.383989145,15.1,44.9,41.26,0.13,0.1447,0.0458,0.075,3.0513
5593.0,1.276824513,961.8269,6912.206477,7.186538946,17.8,64.7,44.74,0.16,0.2528,0.073,0.2114,8.831
5597.0,0.2,106.3,620.1,5.833490122,15.9,44.6,45.71,0.71,0.3576,0.0788,0.5823,18.3872
5598.0,0.17,202.2,21645.4,107.049456,34.1,228.6,60.17,1.88,17.2088,,,1528.8025
5605.0,0.270821053,380.1857206,89904.03866,236.4740015,35.1,635.5,111.29,1.38,19.4998,,,
5608.0,0.292795276,89.98734732,572.1742467,6.358385525,16.1,72.6,45.33,0.28,1.1273,0.364,0.5512,20.8717
5612.0,0.333435449,344.4707296,679.2402271,1.971837282,14.2,30.9,52.49,0.83,0.5972,0.1837,1.1703,9.1478
5613.0,0.180645161,65.97294485,205.9521332,3.121766562,14.8,43.9,46.03,0.55,0.5718,0.2414,1.0577,6.9159
5615.0,1.288461538,1660.133136,19921.59763,12.0,19.9,108.9,45.18,0.13,0.2028,0.0257,0.2193,5.7816
5617.0,0.693700935,317.3602718,1078.133267,3.397190394,14.6,49.7,47.05,0.17,,0.071,0.3635,6.1761
5618.0,0.732357343,94.36137023,3410.158044,36.13934426,24.6,171.8,47.06,0.05,0.4613,0.1671,0.4667,
5620.0,1.14359596,108.8547209,4917.123252,45.17142857,25.1,204.3,48.28,0.02,0.1223,0.0421,0.186,3.9636
5621.0,0.343166144,144.8043583,2309.583978,15.94968553,19.0,126.0,58.16,0.33,0.3989,0.1899,1.9747,34.8836
5622.0,1.364865979,668.9527593,7643.055014,11.42540323,19.9,81.4,41.29,0.1,1.3504,0.3087,0.4918,31.1041
5623.0,0.793333333,176.2257778,11559.20889,65.59317845,25.2,298.3,49.8,0.07,1.6315,0.4032,1.367,30.4366
5626.0,0.23,246.9,2607.0,10.55893074,17.0,54.0,66.81,1.28,5.0851,0.9501,,177.6558
5627.0,0.35,94.6,2821.0,29.82029598,22.9,79.8,48.22,0.21,3.2854,0.662,,156.9126
5628.0,0.24,15.4,175.0,11.36363636,14.4,90.2,51.14,0.07,0.3678,0.1098,0.1737,6.411
5629.0,0.770636183,295.769911,1618.041951,5.470610399,14.9,74.8,48.04,0.13,0.5724,0.1685,0.2443,9.9834
5631.0,0.23,21.4,256.7,11.9953271,19.2,70.5,45.25,0.1,3.7217,0.9069,1.2031,51.8824
5632.0,0.11,125.9,518.7,4.119936458,18.4,52.4,35.47,2.8,1.066,0.2284,0.793,41.5706
5633.0,0.155045872,2.844878377,16.07356283,5.65,19.8,41.6,30.59,0.03,0.0806,0.033,0.0859,1.4644
5634.0,0.19,40.2,61.9,1.539800995,13.0,36.6,41.08,0.29,0.1991,0.061,0.1225,4.8462
5635.0,0.21,13.4,318.7,23.78358209,21.6,3.2,51.19,0.08,2.0095,0.7233,2.9316,47.9956
5637.0,0.09135,19.07388,138.626235,7.267857143,18.6,94.3,41.43,0.54,0.2038,0.0621,0.2607,3.5725
5639.0,0.3,28.0,346.2,12.36428571,16.8,188.7,59.8,0.08,1.3457,0.3181,3.3688,27.9134
5640.0,0.23,859.0,1661.7,1.934458673,15.7,30.7,39.75,4.22,4.2729,,,94.2165
5641.0,0.23,32.1,10.2,0.317757009,12.2,6.1,18.91,0.16,0.0848,0.0294,0.0474,1.4575
5642.0,0.19,9.1,49.3,5.417582418,17.0,37.0,42.09,0.07,0.2074,0.0729,0.1073,3.1355
5645.0,0.18,21.3,295.0,13.84976526,18.9,94.0,45.6,0.17,0.6153,0.1858,0.5468,18.6312
5646.0,0.24,245.2,17542.1,71.54200653,27.8,231.1,109.99,1.11,,,,
5647.0,0.179487179,30.90072321,652.2024984,21.10638298,19.7,153.4,61.56,0.23,0.5514,0.492,5.3484,77.0101
5648.0,0.100763359,14.62068644,89.75476954,6.138888889,17.5,57.7,46.83,0.4,,0.0236,,17.8422
5654.0,0.2,22.3,162.4,7.282511211,16.2,49.2,48.4,0.15,0.7889,0.3205,0.5648,12.3004
5655.0,0.185714286,107.6081633,979.5102041,9.102564103,14.6,134.6,54.92,0.97,2.0372,1.1216,10.6928,113.0658
5657.0,0.22,45.4,106.0,2.334801762,14.1,86.4,42.08,0.26,0.4266,0.1076,0.1892,7.1412
5660.0,0.193251534,51.17806466,160.8829839,3.143592572,15.1,42.3,42.03,0.36,0.5516,0.1569,0.2205,8.5251
5662.0,0.131,103.0535561,10141.97589,98.41461342,28.5,372.4,54.98,1.56,6.4845,,,2697.6294
5663.0,1.822252747,1247.810274,21521.50859,17.24742058,15.2,226.1,62.16,0.1,,0.8952,,41.0443
5665.0,0.102745098,13.69053249,111.503614,8.144578313,16.7,86.3,47.29,0.37,0.6089,0.1628,0.6914,18.5508
5667.0,0.078313253,3.434460735,537.7384236,156.5714286,31.6,497.6,58.14,0.16,1.8578,0.7159,,117.1693
5668.0,1.18957346,1747.1583,41610.79502,23.8162707,18.0,211.5,53.35,0.33,3.7146,1.1214,4.2653,100.9791
5669.0,0.316521739,187.3959252,114.2818736,0.609841828,11.2,18.4,40.35,0.51,1.4493,0.4465,0.4678,10.5044
5670.0,0.083283582,2.427654266,233.1935326,96.05714286,37.5,228.2,42.56,0.1,0.3618,0.096,0.1406,4.2284
5671.0,0.346253602,36.76674418,3711.842608,100.9565217,28.8,363.7,56.93,0.08,0.9936,0.3705,1.6673,18.3384
5672.0,0.23,26.6,13.8,0.518796992,12.1,8.4,27.4,0.13,0.4565,0.1725,0.7425,5.1261
5673.0,0.349766764,311.234319,72.05233279,0.231505102,10.4,8.8,33.17,0.69,0.0889,0.0317,0.0551,1.2257
5675.0,0.259668508,60.19352279,67.2445896,1.117139959,12.1,26.2,50.48,0.24,0.1503,0.053,0.2052,3.8517
5676.0,0.743963134,1142.679119,17205.99915,15.05759479,17.1,151.6,57.51,0.55,2.946,0.7132,4.2306,59.0821
5677.0,1.28725,1069.484563,1817.66475,1.699570815,13.6,0.6,38.89,0.18,0.1848,0.0071,0.0445,2.5245
5678.0,0.504033302,1361.029624,27699.24417,20.35168352,23.4,109.2,43.16,1.45,,0.0488,0.2107,4.5644
5679.0,0.10619469,31.63912601,879.6303548,27.8019802,21.5,172.5,48.28,0.85,0.6473,0.1991,1.2462,95.2312
5680.0,1.074618285,1337.3086,3491.816126,2.611077298,14.4,39.6,44.94,0.31,0.3123,0.0919,0.6766,8.8898
5681.0,1.227365492,4302.983425,7604.813705,1.767335115,11.9,44.9,60.41,0.76,0.7734,0.8646,,41.9546
5682.0,0.719400187,4305.069676,74288.54826,17.25606177,21.8,107.9,53.31,2.2,6.3809,1.497,,246.5971
5683.0,0.076470588,6.497500961,347.6163014,53.5,24.2,275.4,56.33,0.38,1.0516,0.3654,3.259,59.7121
5684.0,0.094202899,11.71392565,66.73387944,5.696969697,14.8,79.2,49.35,0.32,0.292,0.0781,0.3451,11.849
5685.0,0.15,25.7,518.6,20.17898833,20.4,2.5,48.14,0.29,0.8149,0.3094,1.6728,50.3259
5686.0,0.15,4.6,29.3,6.369565217,17.4,88.5,41.42,0.06,0.1293,0.0289,0.0429,1.9767
5687.0,0.11,33.4,1235.8,37.0,22.9,3.7,49.8,0.69,1.3081,0.7544,,140.1625
5689.0,0.666122449,2821.03257,2830.244731,1.003265528,13.3,19.2,39.62,1.71,0.0088,0.0238,0.2181,5.1545
5690.0,0.17,22.1,240.5,10.88235294,17.5,193.7,48.62,0.2,0.3939,0.1297,0.6171,17.8621
5691.0,0.829467085,629.916864,2099.364688,3.332764699,14.6,47.4,45.09,0.24,0.4331,0.0894,0.231,7.0003
5692.0,1.394827586,136.8491001,1060.848507,7.751958225,20.0,54.8,42.15,0.02,,0.0741,0.1054,3.0626
5693.0,0.120930233,7.08355868,40.90183883,5.774193548,17.4,54.5,42.9,0.12,0.2208,,,4.597
5695.0,0.519600694,136.5395158,773.0954707,5.662063953,15.4,71.9,47.93,0.13,0.5441,0.1444,0.3251,7.6531
5696.0,0.2,71.4,475.5,6.659663866,17.2,1.5,54.02,0.46,1.9679,0.7396,3.6308,25.1843
5697.0,0.109593023,3.634322607,29.2848026,8.057843445,18.0,71.8,43.97,0.08,0.2245,0.0667,0.1662,4.4451
5698.0,0.428439153,96.36026038,682.1170787,7.078821456,16.5,76.8,45.19,0.14,1.3042,0.342,0.4795,18.5506
5699.0,0.16375,53.628125,268.140625,5.0,18.2,44.5,41.6,1.47,1.2102,0.3308,2.3035,57.6139
5700.0,0.92134715,1213.269329,7101.01163,5.852790854,15.1,78.9,55.42,0.38,1.1955,0.2999,1.6719,21.1456
5701.0,0.154761905,12.45464853,157.1201814,12.61538462,19.0,95.5,45.21,0.16,1.1456,0.4581,1.4911,35.2889
5702.0,0.383928571,74.13903061,111.4477041,1.503225806,14.2,23.5,36.75,0.14,0.1313,0.082,0.173,2.652
5703.0,1.444783394,17169.67355,283434.4793,16.50785488,18.3,148.5,58.56,2.18,2.0472,1.6268,,361.1102
5704.0,1.517221557,1430.528514,12271.52171,8.578313253,17.1,84.0,45.79,0.17,0.455,0.0997,0.3114,14.031
5706.0,1.723944637,1311.458617,2450.248393,1.868338323,14.2,28.9,42.69,0.12,,0.0096,0.045,1.7957
5707.0,1.421782634,1034.129524,13276.30067,12.83814103,19.5,95.3,44.77,0.14,0.2731,0.1252,0.3457,13.8364
5709.0,0.877869159,141.4929962,2401.647852,16.97361647,22.5,94.2,41.29,0.05,0.3231,0.138,0.2561,4.9261
5710.0,0.191552239,65.40794208,202.3276427,3.093319194,17.1,30.8,30.43,0.46,0.4254,0.1238,0.4322,11.8555
5711.0,0.491393826,541.9334183,541.1907258,0.99862955,11.6,27.2,46.81,0.59,0.2657,0.0494,0.1257,4.3988
5712.0,0.607015903,595.0127214,2178.827642,3.661816905,13.9,60.1,51.37,0.43,1.332,0.4681,1.6583,30.0717
5713.0,0.560629515,3614.792441,17852.86303,4.938834891,18.1,46.5,42.37,3.05,,,0.6204,10.9213
5714.0,0.365368127,51.85299007,821.5300627,15.84344628,20.3,108.3,44.56,0.1,0.8009,0.2625,0.525,17.6364
5716.0,0.450747126,4588.09891,62495.27645,13.62117027,26.7,64.4,38.61,6.03,0.7676,0.3182,3.6871,220.1908
5717.0,0.180058083,19.70219916,331.1963669,16.81012177,20.3,114.8,45.54,0.16,1.3708,0.4204,0.9774,25.6889
5719.0,0.12,2.8,53.7,19.17857143,24.0,174.0,38.72,0.05,0.1788,0.0625,0.0586,2.4966
5720.0,0.326266531,30.55641449,414.9443138,13.57961399,19.0,107.3,49.67,0.08,0.1539,0.0762,0.3562,6.5826
5722.0,0.713020134,2629.439755,13697.44022,5.209261858,21.3,33.6,26.88,1.39,7.5381,,,274.3262
5724.0,0.316789298,639.1521169,10889.41033,17.03727492,19.7,128.7,62.62,1.68,1.9151,0.8061,,114.2758
5725.0,0.332342193,645.3523976,22498.23215,34.86193316,22.2,208.4,72.49,1.59,3.8519,,,197.2922
5726.0,0.242983051,316.440416,15073.09173,47.63326987,26.0,210.8,53.64,1.44,3.9712,0.8411,,179.0587
5727.0,0.739121553,212.2479268,3476.023482,16.37718462,21.2,102.9,42.14,0.1,1.1264,0.329,0.3074,17.3814
5728.0,0.690247678,1723.422698,6541.29297,3.795524439,15.3,49.9,48.38,0.96,0.6735,0.1948,1.7368,16.7423
5729.0,0.589915966,300.7414731,674.520161,2.242857143,14.7,31.9,40.29,0.24,0.2436,0.0732,0.1411,2.9994
5730.0,0.593969231,174.2619153,1921.706407,11.02769015,19.6,80.7,47.27,0.13,0.6039,0.1608,1.1498,14.1587
5732.0,1.164248265,1980.140054,28636.39518,14.4618029,20.6,97.4,48.36,0.39,1.2025,0.2078,2.2854,39.9467
5734.0,0.191321321,331.7872422,6853.222905,20.65547445,24.6,103.5,45.29,2.38,0.6437,0.238,,277.7299
5735.0,1.012356902,4491.276687,17730.93339,3.947860403,13.9,66.6,50.0,1.16,7.4672,2.4286,15.7338,228.003
5738.0,1.071776062,4639.010225,9086.834963,1.95878744,14.2,31.2,47.78,1.08,0.3041,0.198,1.5428,17.1316
5739.0,0.516357504,931.8546272,37100.87879,39.81402003,23.3,213.5,53.45,0.94,0.6457,0.5565,4.4255,60.0395
5740.0,1.000426357,2755.463105,3761.660533,1.365164544,12.7,29.0,49.54,0.74,0.1073,0.0355,0.5194,7.3802
5741.0,0.26,168.9,2732.4,16.17761989,17.8,3.4,68.58,0.68,2.5831,,,90.9021
5742.0,0.2,54.1,3982.0,73.60443623,20.0,12.2,125.95,0.35,,,,
5743.0,0.100127307,4.832991024,539.7077358,111.6715784,27.8,426.1,60.33,0.13,2.1458,1.3788,,105.9692
5744.0,1.347914172,2213.99919,4364.263324,1.971212701,13.7,33.4,42.53,0.32,0.7046,0.253,0.3689,10.8759
5745.0,0.674019934,5281.714529,45030.5538,8.525745485,18.9,72.9,49.32,3.1,4.2022,1.1313,,224.6662
5748.0,0.966086957,350.96862,10728.2397,30.56751825,22.5,170.7,47.71,0.1,1.1189,0.349,1.2155,28.4119
5749.0,1.181444241,434.6888877,3142.695246,7.229757501,19.1,56.6,42.95,0.08,0.6292,0.1675,0.2286,4.218
5751.0,0.246704331,34.16429932,62.98034125,1.843454791,13.6,31.7,42.73,0.15,0.2072,0.1085,0.2721,5.1655
5754.0,1.636105263,2479.648432,4203.303158,1.695120608,13.8,28.3,40.31,0.25,0.1519,0.053,0.2021,2.9015
5755.0,0.3675,329.56875,3012.075,9.139443591,19.1,71.9,43.94,0.66,3.3645,2.1454,14.9803,124.47
5756.0,0.2,293.7,5261.9,17.91590058,24.0,143.3,73.73,1.87,9.8834,,,
5761.0,0.640023923,1720.683055,33846.84911,19.67058896,24.4,96.8,41.53,1.12,0.2521,0.088,0.9982,30.6604
5762.0,0.26,24.6,115.5,4.695121951,15.1,100.2,46.63,0.1,0.1696,0.0478,0.1976,3.8114
5765.0,1.393219456,1248.262311,8002.340936,6.410784708,17.9,58.3,40.7,0.17,0.2662,0.0688,0.1258,
5766.0,0.31031746,76.07457168,1257.637856,16.53164557,20.4,113.1,47.38,0.19,1.0648,0.422,1.3807,29.6722
5768.0,0.29,1061.3,5136.3,4.839630642,16.5,86.5,62.68,3.4,6.1881,,,208.8053
5769.0,0.107740916,18.57779974,136.5703825,7.35126788,18.8,59.8,40.35,0.43,0.153,0.0848,0.2686,6.3955
5770.0,0.15,222.6,3381.8,15.19227314,20.0,163.1,55.65,2.7,2.585,1.0088,,159.7211
5771.0,0.13,45.0,323.6,7.191111111,18.3,96.8,42.63,0.73,0.3835,0.1688,0.4209,12.5793
5772.0,0.14,42.2,106.3,2.518957346,14.7,50.2,43.58,0.61,,0.1737,1.3309,
5773.0,0.108764045,5.39542987,87.64060093,16.24348811,21.6,98.0,42.12,0.12,0.3244,0.1353,0.1832,7.0318
5774.0,0.07398374,6.478947716,125.6692445,19.39655172,22.3,110.0,46.38,0.34,0.5776,0.2291,1.192,27.6488
5775.0,0.112174818,0.644619884,173.92683,269.8130081,24.7,1315.8,87.47,0.01,0.4459,0.6849,4.5854,8.7343
5777.0,0.22,2538.6,3039.4,1.197274088,20.2,11.3,22.46,13.62,7.4378,,,4309.1267
5780.0,0.150684932,18.16475887,531.3191968,29.25,21.8,170.7,47.95,0.22,0.8594,0.3817,1.396,32.0579
5781.0,0.12,20.6,156.3,7.587378641,17.1,47.6,46.69,0.36,0.256,0.0948,0.5168,9.23
5783.0,0.987461454,10216.97206,479802.7468,46.9613447,26.9,203.4,51.27,2.81,2.4253,1.7841,,649.078
5784.0,1.611111111,1375.709877,3088.858025,2.245283019,14.2,34.3,43.53,0.14,,0.0521,0.1109,2.9972
5785.0,0.16,65.7,124.2,1.890410959,13.9,0.8,43.04,0.66,0.2588,0.0777,0.5016,6.9695
5786.0,1.01821735,2912.406199,2167.153878,0.744111133,13.0,14.8,30.49,0.75,0.1053,0.0204,0.0625,3.2915
5787.0,0.19,13.5,146.0,10.81481481,18.4,2.2,45.79,0.1,0.4109,0.131,0.3939,9.4002
5789.0,1.032391111,2095.806558,6512.838259,3.107556961,14.4,46.9,50.02,0.52,0.2627,0.0476,0.9683,12.6334
5790.0,1.649982222,3616.468602,3564.638472,0.985668303,11.4,28.4,46.13,0.35,,,0.0877,2.6304
5791.0,0.912689784,949.9963365,15393.2968,16.2035328,20.8,106.9,47.93,0.3,0.6347,0.2575,3.0726,25.0175
5792.0,0.374291519,455.4379647,24720.349,54.27819136,26.9,223.1,48.22,0.85,1.6463,0.0936,2.7792,94.736
5794.0,0.993032258,2165.510127,66813.6276,30.85352812,21.4,192.8,60.64,0.59,3.2027,0.4142,,155.2675
5795.0,1.31924581,130.5850067,46417.29532,355.4565451,38.3,813.9,66.1,0.02,,0.877,8.2337,
5796.0,0.27,18.3,248.3,13.56830601,19.4,57.6,49.78,0.07,0.593,0.2309,1.1865,19.1795
5797.0,0.900829876,644.1559202,12910.61535,20.04268678,19.6,149.4,54.26,0.21,1.1118,0.8409,4.5929,71.995
5799.0,0.318810484,69.06611643,241.6161693,3.498331479,15.0,47.7,44.83,0.18,0.1103,0.0565,0.187,2.6043
5800.0,0.06,1.9,181.5,95.52631579,32.8,170.5,46.71,0.13,0.1578,0.0508,0.3344,15.0139
5802.0,0.31,41.3,49.0,1.186440678,13.3,0.6,35.46,0.11,0.2451,0.015,0.0804,2.1659
5803.0,0.124224138,2.678217895,46.29490933,17.28571429,19.4,129.2,46.81,0.04,0.3241,0.1167,0.1648,7.2245
