YB,DIAM,MASS,L_BOL,LM,TEMP,LRATIO,T_BOL,SURF_DENS,F8,e_F8,F12,e_F12,F24,e_F24,F70,e_F70,F160,e_F160,F250,e_F250,F350,e_F350,F500,e_F500,F870,e_F870,F1100,e_F1100,DIST,N8,N12,N24,N70,f_MULTI,f_CEXT
5455,0.176253602,618.2257871,6165.505698,9.972902824,21.4,69.5,54.42,5.16,1.6847,0.1036,0.303,0.3365,,,78.5519,0.4194,374.745,0.04218335,454.352,0.06494084,156.218,0.046569537,59.7,0.027939698,9.98,,,,2.78,5,5,0,5,0,0
5462,0.203488372,237.1822607,676.3669551,2.851675978,15.2,38.7,44.67,1.54,0.2285,0.0908,0.0671,0.3477,0.9936,0.0985,23.1935,0.1245,43.55,0.015499426,56.768,0.049094559,34.384,0.05336785,12.372,0.12706111,1.64,,,,2.8,5,5,5,5,0,0
5463,0.208148148,458.0598104,1014.691887,2.215195187,14.8,33,43.72,2.89,0.6055,0.0712,0.1261,0.1892,1.0818,0.1285,27.4487,0.1494,58.413,0.021193913,86.429,0.038355182,46.817,0.041929215,22.343,0.0676722,3.91,,,,2.81,5,5,5,5,0,0
5465,0.110680473,9.322362662,46.81574,5.021875,15.2,64.9,47.08,0.2,0.1453,0.1902,0.0431,0.1763,0.219,0.1615,6.7636,0.0624,10.781,0.027362952,10.033,0.009468753,7.5,,,,0.54,,,,1.29,5,5,5,5,0,0
5469,0.186329114,21.05098542,30.50177856,1.448947779,12.8,29.3,42.52,0.16,0.114,0.0975,0.0378,0.1746,0.2501,0.046,6.0914,0.0485,8.324,0.037842383,23.144,0.1174818571158606,6.811,0.10703274,,,,,,,1.28,5,5,5,5,0,0
5470,0.689056604,651.0168431,14069.67563,21.61184581,20.6,145.3,53.51,0.36,2.0514,0.1827,0.7911,0.0762,6.4524,0.0223,68.237,0.0394,59.425,0.028035339,60.468,0.028593636,16.825,0.02395245,5.257,0.038805403,0.75,,,,9.13,5,5,5,5,0,0
5471,0.228913043,392.4697543,6167.813138,15.71538462,20,116.6,59.1,1.99,5.5152,0.0553,0.6712,0.3865,,,228.2056,0.0414,252.224,0.020513511,284.501,0.015121212,105.582,0.0322214,35.52,0.018890766,4.88,,,,2.73,5,5,0,5,1,0
5473,0.993798165,439.5183671,1580.462483,3.595896328,15.8,42.6,39.78,0.12,0.1534,0.0769,0.0403,0.1894,0.0584,0.1981,3.2818,0.0915,9.257,0.063951605,8.692,0.1309249898117915,3.937,0.23672846,,,,,,,10.62,5,5,5,5,0,0
5474,0.9108,329.08032,5909.73408,17.95833333,19.7,131.5,46.29,0.12,0.1085,0.4419,0.0384,0.3459,0.1404,0.2117,6.1125,0.1708,8.593,0.02851158,5.479,0.070268295,2.037,0.08689249,0.999,0.08608609,,,,,16.56,5,5,5,5,1,0
5475,0.297072464,451.1877933,4648.09165,10.30190027,21.2,66.7,41.62,1.37,,,,,,,110.5122,0.2969,421.894,0.038848619,418.877,0.042611556,155.167,0.046730295,56.601,0.049893107,6.52,,,,2.77,5,5,0,5,1,0
5477,0.73919708,2251.491222,18551.05787,8.239453782,19,66.3,47.26,1.1,0.5493,0.1751,0.1363,0.2408,2.3129,0.1027,30.6522,0.0559,99.055,0.027863308,90.739,0.060062375,35.64,0.031425364,11.595,0.061492022,2.14,,,,10.66,5,5,5,5,1,0
5478,0.190893372,345.2336885,1996.18079,5.782114715,20,43.4,35.06,2.44,,,0.0763,0.751,0.626,0.5058,4.8087,1.2014,228.09,0.039515102,205.938,0.048602006,80.284,0.03806487,31.783,0.20794135,5.24,,,,2.76,5,5,5,5,0,0
5481,0.101243339,59.49793197,936.5111415,15.74023013,22.3,93,43.75,1.52,,,,,,,2.093,3.6358,133.399,0.027256576,124.397,0.031110074,35.72,0.02424412,14.739,0.038130127,1.46,,,,2,5,5,5,5,0,0
5483,0.24,80.1,1062.8,13.26841448,16.5,143,49.79,0.37,5.3304,0.2853,2.1248,0.1633,4.1223,0.0814,135.9029,0.2267,55.806,0.02505107,70.275,0.063351123,25.438,0.088057235,10.826,0.39063367,1.34,,,,2,5,5,5,5,1,0
5485,0.155031447,124.5320102,1202.108995,9.653012048,18.6,82.5,45.72,1.38,1.1118,0.2152,0.3828,0.2804,2.5145,0.0668,59.2113,0.1084,82.631,0.02595878,75.766,0.050009239,27.767,0.033565022,12.439,0.030388294,2.89,,,,2.55,5,5,5,5,1,0
5487,0.222071006,28.953426,163.5733273,5.64953271,15.4,71.6,46.47,0.15,0.1374,0.3567,0.0444,0.2171,0.1876,0.1509,7.8988,0.1071,7.644,0.028911565,10.557,0.1009756545174965,3.085,0.16272284,,,,,,,2.78,5,5,5,5,0,0
5489,0.204277286,36.65493774,259.9896677,7.092896175,15.9,82.4,46.94,0.23,0.1977,0.4496,0.0766,0.1668,0.3185,0.0663,11.038,0.0424,11.817,0.029364475,10.515,0.052971943,4.452,0.13409702,2.751,0.14867322,,,,,2.77,5,5,5,5,0,0
5490,1.005579869,499.2017678,5946.012478,11.91104051,19.3,90.3,42.72,0.13,0.4847,0.6629,0.1111,0.78,0.1576,0.757,10.515,0.4337,37.712,0.061333262,33.659,0.059686861,9.532,0.07668905,,,0.86,,,,9.1,5,5,5,5,0,0
5491,0.424666667,484.3915556,552.8928889,1.141417274,13,22.7,40.74,0.71,0.2876,0.0976,0.1157,0.1514,0.2797,0.1356,7.2307,0.0561,17.742,0.032521701,27.047,0.075904905,16.258,0.044531923,8.445,0.0597987,,,,,4.16,5,5,5,5,1,0
5493,0.15,47.7,240.4,5.039832285,17,51.1,41.82,0.55,0.3224,0.1935,0.0613,0.0928,0.6094,0.0553,15.1757,0.064,35.335,0.070666477,41.469,0.063565553,15.472,0.041558944,6.08,0.27023026,,,,,2,5,5,5,5,0,0
5495,0.11,120.8,1603.4,13.27317881,18.5,117.7,48.43,2.61,1.5889,0.5369,0.8922,0.3135,8.4372,0.1967,166.3728,0.2414,182.697,0.02634964,100.173,0.037405289,26.446,0.05036679,8.907,0.10744359,2.66,,,,2,5,5,5,5,1,0
5496,0.209900826,9.570538898,30.91368759,3.230088496,15.5,39.8,40.3,0.06,0.0459,0.2764,0.0193,0.318,0.067,0.1327,1.2858,0.1361,3.235,0.047295208,4.002,0.082708646,1.605,0.066043615,0.645,0.10697675,,,,,2.49,5,5,5,5,0,0
5497,1.55448468,714.1830619,4936.199018,6.911671924,16.8,71.1,43.55,0.08,0.4088,0.7003,0.1282,0.5147,0.1284,0.3503,7.9282,0.1165,13.608,0.064447382,15.608,0.066760639,5.404,0.07068838,1.983,0.16288452,,,,,12.78,5,5,5,5,0,0
5498,0.204246575,13.16627885,46.69022331,3.54619736,15.5,43.7,41.31,0.08,,,0.0154,0.3275,0.0348,0.1553,1.32,0.1486,3.773,0.057778954,3.646,0.1083379074955666,1.78,0.1511236,,,,,,,2.73,5,5,5,5,0,0
5499,0.201680672,17.34958689,272.4163195,15.70160265,17.6,143.7,49.67,0.11,0.3391,0.1928,0.1657,0.2073,0.5641,0.1585,16.8212,0.0963,17.468,0.034348524,16.72,0.044377989,6.744,0.045670226,2.136,0.06226592,,,,,2,5,5,5,5,1,0
5500,0.375621302,2591.186877,1325.431995,0.511515401,12.8,11.6,35.05,4.97,1.9969,0.0912,0.2875,0.1051,2.0552,0.1137,44.9957,0.0881,105.113,0.032517386,233.323,0.042203298,126.515,0.095632926,96.356,0.08082527,,,,,2.76,5,5,5,5,0,0
5502,0.83757764,1564.808746,1388.799043,0.887519991,12.6,19.3,37.02,0.59,0.0746,0.1837,0.024,0.3146,0.0742,0.1477,2.6015,0.0933,6.468,0.031076068,15.983,0.04335857,8.067,0.04041155,3.147,0.035271686,,,,,10.85,5,5,5,5,0,0
5503,0.13,13.5,403.1,29.85925926,20.8,196,61.49,0.22,0.549,0.1871,0.2216,0.0948,1.2936,0.0546,25.9354,0.0482,30.493,0.025546846,21.032,0.040842527,6.619,0.056806162,2.597,0.112437434,,,,,2,5,5,5,5,1,0
5504,0.08,17.7,539.6,30.48587571,23.5,160,48.09,0.83,0.1563,0.5115,0.0756,1.3712,1.928,0.9686,54.9937,1.4715,58.239,0.024502482,49.159,0.095648816,10.909,,,,0.57,,,,2,5,5,5,5,1,0
5505,0.04,8.5,1880.8,221.2705882,39.1,502.5,59.53,1.13,0.3129,0.2428,0.201,0.3033,4.8909,0.1781,167.236,0.0193,139.642,0.019456897,82.748,0.039251703,11.834,0.06371472,3.054,0.079240344,1.71,,,,2,5,5,5,5,1,0
5506,0.277817109,20.09678736,659.5218124,32.81727575,21.4,201.5,48.11,0.07,0.3432,0.3087,0.1501,0.1921,0.4039,0.1482,,,25.219,0.052698362,19.88,0.041297786,5.646,0.039142758,2.6,0.09692308,,,,,2.77,5,5,5,5,0,0
5507,0.132258065,5.372008325,172.4401665,32.09975787,23.2,169.4,47.39,0.08,0.6134,0.1647,0.2245,0.1621,0.4499,0.0911,15.0312,0.0676,18.98,0.033350897,11.137,0.043458741,3.476,0.05178366,1.315,0.11863118,,,,,2,5,5,5,5,0,0
5508,1.383622829,951.4098357,3316.99641,3.486401218,15.8,41.3,39.28,0.13,,,,,,,2.6276,0.1314,8.209,0.045559753,10.4,0.065865385,3.493,0.0741483,1.673,0.13389122,,,,,16.4,5,5,5,5,0,0
5509,0.256407982,796.7394796,18339.59941,23.01831386,23.2,130.4,88.25,3.12,3.2922,0.2335,,,,,201.3379,0.1175,328.803,0.055510445,343.11,0.026256885,118.138,0.029558653,37.685,0.046119146,6.44,,,,4.13,5,0,0,5,1,0
5510,1.737621777,1451.21897,10570.96128,7.284194529,16.9,74.2,46.09,0.13,0.2575,0.5068,0.1027,0.2237,0.3774,0.1118,11.9099,0.0483,17.997,0.043396123,16.996,0.084961168,7.285,0.13246396,2.722,0.06906686,,,,,16.39,5,5,5,5,0,0
5512,0.18,76,215.4,2.834210526,15.4,36.2,38.84,0.65,0.6476,0.571,,,0.1333,0.9572,4.805,0.654,34.275,0.079912475,34.107,0.068197144,20.882,0.055885453,7.624,0.07660021,,,,,2,5,5,5,5,0,0
5514,0.695623632,908.5537218,2917.6902,3.21135683,15.2,42.2,44.67,0.49,0.2097,0.3286,0.0637,0.3575,0.4262,0.2815,6.1297,0.1487,18.041,0.070672356,28.436,0.1881417887407711,9.796,0.121784404,,,,,,,9.35,5,5,5,5,0,0
5515,0.629924812,2183.412923,5537.484041,2.536159781,15.8,31.4,38.79,1.48,,,,,,,0.7914,0.3792,41.989,0.024935103,66.857,0.028912454,25.051,0.030497784,10.283,0.024117475,2.13,,,,9.44,5,5,5,5,0,0
5516,0.438673575,3228.275401,15224.08143,4.715855848,15,70.6,50.17,4.5,9.2571,0.1959,2.573,0.3017,13.1564,0.2278,266.5322,0.1879,161.143,0.019051401,89.53,0.057734839,31.86,0.11597614,14.564,0.09997253,,,,,5.57,5,5,5,5,1,0
5517,1.02599233,434.8643493,3047.842627,7.008720379,16.5,76.3,48.72,0.11,0.423,0.2006,0.1463,0.1151,0.3477,0.1248,8.5337,0.0432,14.524,0.032842192,21.127,0.096511574,3.119,0.33376083,,,,,,,9.47,5,5,5,5,0,0
5518,0.101142857,26.14302041,26.42718367,1.010869565,13.9,16.6,26.83,0.61,0.1252,0.238,0.0361,0.2031,0.1469,0.1404,7.7354,0.0904,18.709,0.054251964,30.109,0.080806406,13.473,0.04972909,6.356,0.0561674,1.38,,,,1.18,5,5,5,5,0,0
5519,0.818024928,1812.52782,98539.55368,54.36581586,24.9,256,54.56,0.72,9.2573,0.3495,2.628,0.4346,,,290.1888,0.2592,332.896,0.035401446,188.002,0.052722842,65.095,0.03120055,23.532,0.038840726,2.85,,,,9.48,5,5,0,5,1,0
5520,0.098333333,20.49922222,703.162,34.30188679,20,244.9,52.5,0.61,0.9383,0.1701,0.2294,0.1065,3.6662,0.0565,64.6385,0.0658,94.848,0.046168609,95.247,0.045292766,27.487,0.24778986,9.282,0.06474898,1.6,,,,1.18,5,5,5,5,0,0
5522,0.321959755,182.4212043,713.751551,3.912656719,11.6,106.1,67.45,0.47,0.818,0.2984,0.6268,0.3937,8.0011,0.1947,,,13.922,0.070464014,29.124,0.090475209,15.807,0.07914215,11.357,0.070617236,,,,,2,5,5,5,5,0,0
5524,0.21,25.9,358.8,13.85328185,16.7,144.1,52.4,0.16,0.6116,0.3421,0.1841,0.2242,1.0949,0.0863,24.3099,0.1093,19.865,0.04399698,23.13,0.056074364,7.248,0.081677705,3.216,0.073383085,,,,,2,5,5,5,5,0,0
5525,0.0708,7.79744,123.08816,15.78571429,20.6,106.2,47.4,0.34,0.3695,0.1953,0.0986,0.3097,0.9164,0.0955,27.7428,0.1203,42.767,0.03385788,45.066,0.037589314,12.332,0.034625363,4.274,0.013570425,0.76,,,,1.18,5,5,5,5,0,0
5527,0.627416268,6750.134518,118599.0903,17.56988546,22.2,112.9,46.28,4.62,,,0.2354,1.1275,1.0557,1.3899,20.0063,2.0826,240.177,0.013335998,314.145,0.020420506,97.934,0.019737782,32.815,0.009904007,5.83,,,,12.69,5,5,5,5,0,0
5530,0.913888889,835.1929012,2505.578704,3,16.6,55.9,42.15,0.11,0.1058,0.2389,0.0363,0.2115,0.1062,0.1913,3.6816,0.0625,5.909,0.026738874,5.714,0.061253062,2.239,0.065207675,1.013,0.066140175,,,,,16.45,5,5,5,5,0,0
5531,0.202739245,51.12647741,130.7007991,2.556420973,14.9,35.4,36.41,0.33,0.1173,0.4542,0.0271,0.4969,0.082,0.5169,,,17.308,0.073723135,7.347,0.1746290992746162,5.715,0.07611548,4.3,0.04581395,,,,,2.51,5,5,5,5,0,0
5532,0.25,260.3,112.4,0.431809451,10.8,9.1,41.37,1.1,,,0.0192,0.6828,0.093,0.5976,,,8.776,0.1085916145236902,35.693,0.077045919,24.328,0.0787981,11.103,0.03197334,,,,,2,5,5,5,5,0,0
5535,0.943703704,12642.23791,533209.2026,42.17680496,28.8,166.3,52.14,3.79,,,0.3886,1.1832,,,142.4558,2.578,1139.021,0.029240023,974.529,0.017200103,282.096,0.028812887,91.993,0.02711076,14.2,,,,12.74,5,5,0,5,0,0
5537,0.16,6.2,79.1,12.75806452,19.8,90.9,43.47,0.06,0.2027,0.4016,0.1023,0.423,0.1671,0.226,6.547,0.1989,10.465,0.051122793,7.914,0.030326004,2.498,0.06885509,1.117,0.04565801,,,,,2,5,5,5,5,0,0
5538,1.67,3410.2,13983.9,4.100609935,15.5,51.2,43.65,0.32,1.1259,0.0916,0.333,0.2175,1.2308,0.1061,,,67.781,0.046414186,119.757,0.045809431,36.844,0.055151448,18.273,0.055382255,1.86,,,,9.57,5,5,5,5,0,0
5541,1.439803555,1479.095215,23007.58853,15.55517744,19.6,115,47.65,0.19,0.6134,0.6782,0.1272,0.3376,1.3204,0.175,30.4966,0.1864,37.113,0.034327595,24.574,0.04061203,9.67,0.06339193,3.872,0.0544938,0.61,,,,16.55,5,5,5,5,1,0
5542,0.17220339,3.706750934,179.7774203,48.5,21.9,284.7,58.97,0.03,0.2986,0.2581,0.1351,0.2104,0.8725,0.1091,7.5308,0.1674,6.878,0.03707473,4.21,0.095486938,1.407,0.108742006,,,,,,,2.54,5,5,5,5,1,1
5543,0.80245,489.59663,1436.859675,2.934782609,15.1,38.7,41.56,0.2,0.0236,3.5972,0.0202,0.1028,0.0529,0.1095,1.3238,0.082,4.191,0.068241473,4.359,0.1509520514729537,2.295,0.035729848,,,,,,,14.59,5,5,5,5,1,0
5546,0.342724458,72.94961133,331.9067565,4.549808429,16.7,47.7,38.4,0.17,0.2178,0.1667,0.0583,0.2615,0.115,0.1999,,,32.839,0.057827585,23.62,0.05368332,12.315,0.042549737,5.42,0.024169741,0.47,,,,2.7,5,5,5,5,0,0
5547,0.17,9,34.5,3.833333333,15.3,49,42.92,0.08,0.1851,0.1497,0.0657,0.1461,0.0864,0.1424,2.0443,0.2951,4.357,0.025476245,5.773,0.036376233,2.249,0.04401956,0.806,0.06451613,,,,,2,5,5,5,5,0,0
5550,0.18,5.1,64.3,12.60784314,21.6,76.1,37.84,0.04,0.2163,0.2054,0.074,0.3849,0.1025,0.2817,3.3533,0.2594,13.558,0.036067266,9.851,0.048624505,2.774,0.04794521,1.41,0.108510636,,,,,2,5,5,5,5,1,0
5551,0.3848125,375.7990859,44.24320313,0.117731002,9.9,5.2,19.16,0.68,,,,,0.0495,0.4837,1.8437,0.2289,4.477,0.036631674,31.177,0.069025241,17.408,0.06445312,8.891,0.05241255,0.77,,,,2.62,5,5,5,5,0,0
5552,0.6208,201.72896,1660.50032,8.231343284,18.2,71.4,42.64,0.14,0.2503,0.3831,0.1112,0.0871,0.2254,0.1358,6.6651,0.086,16.139,0.045108122,11.75,0.039234042,5.447,0.072516985,1.917,0.074074075,,,,,7.76,5,5,5,5,0,0
5554,0.24375,31.78530093,242.2202932,7.620512821,17.7,70.1,43.08,0.14,0.2947,0.3475,0.0973,0.3456,0.4565,0.416,13.2666,0.2267,20.094,0.046829899,16.893,0.076244598,5.875,0.06876596,3.096,0.05490956,,,,,2.6,5,5,5,5,1,0
5556,0.3,86.3,10612.1,122.967555,20.5,826.6,78.63,0.25,65.1233,0.0957,,,,,,,189.499,0.073958176,131.577,0.2378227183846305,33.155,,18.401,0.5548612,2.76,,,,2,5,0,0,5,0,0
5558,0.25,32.1,388.9,12.1152648,18.3,103.7,46.3,0.14,2.3585,0.1594,0.7407,0.1178,1.6513,0.0914,39.1573,0.13,41.232,0.055393867,26.585,0.068121121,11.37,0.08416887,5.818,0.06772087,,,,,2,5,5,5,5,0,0
5559,0.656223776,933.3022446,647.7760673,0.694068905,12.7,14.7,29.36,0.58,,,,,0.1429,0.9144,,,31.965,0.089910842,44.247,0.09584831,29.794,0.06276432,17.267,0.08287485,,,,,4.08,5,5,5,5,0,0
5560,0.367668067,80.93242135,479.0146565,5.918699187,17.3,57.2,40.4,0.16,0.319,0.0934,0.0969,0.2083,0.1336,0.217,7.6391,0.1241,18.17,0.047220692,17.629,0.060014747,6.401,0.05421028,2.769,0.05236547,,,,,4.07,5,5,5,5,0,0
5561,0.222891198,132.8538171,243.5847672,1.833479628,12.6,39.4,47.46,0.71,0.1795,0.5092,0.0546,0.4679,0.2685,0.2792,9.3061,0.1968,11.886,0.084553256,15.365,0.083891964,8.674,0.075974174,5.59,0.017889088,0.9,,,,2.55,5,5,5,5,1,0
5562,0.1452,139.91472,2638.51632,18.85803238,23,105.5,44.91,1.74,,,0.0795,0.2048,1.4877,0.0631,18.8552,0.4695,196.903,0.03076134,192.297,0.037395279,54.357,0.024835808,16.132,0.059385072,2.59,,,,2.64,5,5,5,5,0,0
5563,0.23,449.7,10346.9,23.00845008,23.2,128,55.3,2.33,16.9692,0.1277,,,,,791.9544,0.132,974.1,0.047514629,912.024,0.05575621,351.387,0.038228504,127.62,0.027119573,15.1,,,,2,5,0,0,5,0,0
5567,0.907339056,798.701754,86.10959172,0.107811948,10.2,4.3,15.78,0.26,,,0.0739,0.2889,0.4382,0.1113,0.4233,0.727,1.106,0.2061482822054333,5.941,0.083150983,3.063,0.07541626,1.653,0.22141561,,,,,7.83,5,5,5,5,0,0
5568,0.15487013,207.8678951,2150.485168,10.3454416,20,76.8,50.14,2.21,4.0517,0.053,1.1855,0.215,6.019,0.2063,103.7758,0.0986,141.703,0.021799115,142.536,0.014129763,51.8,0.028050192,16.767,0.039303392,2.97,,,,2.65,5,5,5,5,1,0
5569,0.17,167.2,3602.5,21.54605263,21.3,138.5,52.31,1.5,5.2765,0.1313,1.5595,0.2913,,,268.9686,0.1662,319.521,0.045915603,275.27,0.053591019,93.027,0.030432027,34.427,0.03822581,5.22,,,,2,5,5,0,5,0,0
5571,0.38,229.5,129.1,0.562527233,11.7,14.8,37.49,0.42,0.4311,0.1712,0.1973,0.1761,0.6242,0.0649,4.9268,0.1983,19.067,0.046677505,98.408,0.154794324,22.505,0.14272384,,,,,,,2,5,5,5,5,0,0
5572,0.21872266,25.07866744,388.1024058,15.47539983,19.2,120.3,46.14,0.14,0.7518,0.1744,0.2762,0.2338,0.4371,0.1572,24.405,0.1229,39.674,0.031305136,24.854,0.068117806,12.018,0.074222006,4.01,0.13815461,,,,,2,5,5,5,5,0,0
5574,0.14,40.2,625.7,15.56467662,20.3,108.3,47.18,0.54,0.9353,0.1333,0.3323,0.1989,2.7357,0.0862,56.4865,0.1053,68.751,0.031199546,59.693,0.025329603,18.8,0.03909575,6.913,0.035729785,1.12,,,,2,5,5,5,5,0,0
5575,0.939946524,361.2798278,24764.47451,68.54651879,27,272.9,53.78,0.11,0.2006,0.2052,0.0947,0.1624,1.6346,0.065,32.3596,0.0198,32.711,0.024976307,20.617,0.06242421,4.435,0.10259301,1.283,0.12626657,,,,,16.74,5,5,5,5,1,0
5578,0.31,287.1,1225.3,4.267850923,13.9,70.6,55.23,0.79,6.3032,0.4793,1.6618,0.728,9.8741,0.2671,160.8492,0.4112,58.226,0.070157662,129.896,0.1254696090387183,43.659,0.10155982,31.947,0.02175478,2,,,,2,5,5,5,5,1,0
5579,1.88689759,3815.022817,1409.125054,0.369362156,12.5,8.1,19.38,0.28,0.0998,0.5624,0.023,0.2978,0.0935,0.1513,4.501,0.1308,8.057,0.1303214536820509,10.354,0.056113576,7.249,0.15698718,4.155,0.18098675,,,,,16.75,5,5,5,5,0,0
5580,1.95005137,18078.53704,7075.538151,0.391377805,10.4,15,50.36,1.27,0.1517,0.5022,0.0216,0.5258,0.2544,0.0907,5.5196,0.1045,7.424,0.046336208,39,0.1172051307482597,17.554,0.48701146,8.676,0.14730291,,,,,16.83,5,5,5,5,0,0
5582,2.038268251,2974.291757,32131.1688,10.80296468,18.1,94.3,50.93,0.19,0.7053,0.3168,0.196,0.2915,0.9837,0.1909,26.9958,0.1294,46.58,0.084456849,50.761,0.068812672,17.17,0.002620851,,,,,,,16.83,5,5,5,5,1,0
5583,0.561935484,218.5362914,3843.966668,17.58960328,16.7,182.1,50.42,0.18,1.3685,0.3877,0.4022,0.3474,0.9489,0.2657,36.175,0.2516,36.439,0.084168059,45.121,0.059285033,18.032,0.07769521,7.301,0.046431992,0.64,,,,4.02,5,5,5,5,1,0
5584,1.011111111,1731.068673,13357.03704,7.716064213,18.3,66.3,42.52,0.45,0.1772,0.4535,0.0751,0.1279,0.4055,0.1181,13.6211,0.0774,27.421,0.033040371,30.404,0.039764504,9.328,0.035913378,3.594,0.05147468,0.73,,,,16.8,5,5,5,5,0,0
5587,0.909545455,1306.199845,5152.569383,3.944702185,14.5,58.8,56.68,0.42,1.0369,0.0992,0.3289,0.0911,0.8388,0.0366,10.7953,0.1297,12.86,0.080637631,17.404,0.079349577,8.678,0.03756626,3.546,,,,,,11.31,5,5,5,5,1,0
5588,0.18,230.1,3586.2,15.58539765,21.5,56.5,45,1.84,1.2262,0.026,0.2391,0.0874,6.6309,0.0296,114.3024,0.0809,430.609,0.026030574,354.983,0.041345642,133.415,0.033631902,55.963,0.034862317,6.46,,,,2,5,5,5,5,0,0
5589,0.406754221,157.4092094,82.98301237,0.527180161,13.3,9.7,20.56,0.26,0.1459,0.5473,0.0769,0.3202,0.2632,0.1602,2.1342,0.2064,4.026,0.1241927471435668,6.338,0.075102558,3.34,0.0733533,1.656,0.08997585,,,,,5.42,5,5,5,5,0,0
5591,0.098723404,4.264010865,44.46754187,10.42857143,17.5,98.6,47.9,0.11,0.6063,0.5729,0.1419,0.0314,0.3517,0.0633,11.5845,0.2222,12.675,0.070059173,9.607,0.076923079,4.119,,,,,,,,1.16,5,5,5,5,0,0
5592,0.875320334,367.6294608,1244.054105,3.383989145,15.1,44.9,41.26,0.13,0.1447,0.2065,0.0458,0.1995,0.075,0.0932,3.0513,0.0878,7.09,0.043159379,6.766,0.06355306,2.82,0.09432624,2.572,0.07620528,,,,,9.82,5,5,5,5,0,0
5593,1.276824513,961.8269,6912.206477,7.186538946,17.8,64.7,44.74,0.16,0.2528,0.08,0.073,0.3406,0.2114,0.1702,8.831,0.175,14.645,0.036531241,14.579,0.052884288,4.806,0.06970453,1.92,0.056250002,,,,,16.77,5,5,5,5,0,0
5597,0.2,106.3,620.1,5.833490122,15.9,44.6,45.71,0.71,0.3576,0.5027,0.0788,0.3355,0.5823,0.2284,18.3872,0.0454,58.409,0.036758035,64.664,0.1631665167855137,16.356,0.59543896,,,,,,,2,5,5,5,5,0,0
5598,0.17,202.2,21645.4,107.049456,34.1,228.6,60.17,1.88,17.2088,0.3008,,,,,1528.8025,0.0866,989.929,0.044512282,904.604,0.007708345,247.293,0.05413012,81.643,0.06375317,8.92,,,,2,5,0,0,5,0,0
5605,0.270821053,380.1857206,89904.03866,236.4740015,35.1,635.5,111.29,1.38,19.4998,0.3934,,,,,,,1096.541,0.025596855,589.528,,112.477,,,,,,,,4.02,5,0,0,5,1,0
5608,0.292795276,89.98734732,572.1742467,6.358385525,16.1,72.6,45.33,0.28,1.1273,0.1761,0.364,0.2511,0.5512,0.2245,20.8717,0.2097,14.698,0.034562527,11.355,0.093791286,6.717,0.04734256,2.709,0.07825766,,,,,4.02,5,5,5,5,1,0
5612,0.333435449,344.4707296,679.2402271,1.971837282,14.2,30.9,52.49,0.83,0.5972,0.1307,0.1837,0.1928,1.1703,0.1382,9.1478,0.0621,23.617,0.018969387,39.345,0.056728939,16.451,0.09391526,5.008,0.1753195,1.37,,,,4.01,5,5,5,5,1,0
5613,0.180645161,65.97294485,205.9521332,3.121766562,14.8,43.9,46.03,0.55,0.5718,0.0322,0.2414,0.0886,1.0577,0.1138,6.9159,0.0564,23.793,0.040053798,35.089,0.081364531,15.42,0.049870297,6.759,0.03624797,0.8,,,,2,5,5,5,5,0,0
5615,1.288461538,1660.133136,19921.59763,12,19.9,108.9,45.18,0.13,0.2028,0.6845,0.0257,0.1442,0.2193,0.1222,5.7816,0.0416,36.63,0.075539174,22.366,0.1019404440396034,9.769,0.0951991,4.764,0.3541142,,,,,16.75,5,5,5,5,1,0
5617,0.693700935,317.3602718,1078.133267,3.397190394,14.6,49.7,47.05,0.17,,,0.071,0.4768,0.3635,0.679,6.1761,0.5017,16.329,0.049360034,21.95,0.096856489,7.027,0.21915469,,,,,,,5.34,5,5,5,5,0,0
5618,0.732357343,94.36137023,3410.158044,36.13934426,24.6,171.8,47.06,0.05,0.4613,0.2628,0.1671,0.1039,0.4667,0.0869,,,17.592,0.047919509,7.725,0.096181226,4.195,0.57163286,,,,,,,9.91,5,5,5,5,0,0
5620,1.14359596,108.8547209,4917.123252,45.17142857,25.1,204.3,48.28,0.02,0.1223,0.1885,0.0421,0.2239,0.186,0.173,3.9636,0.0754,5.54,0.021119133,4.214,0.056715708,0.788,0.07614213,,,,,,,19.52,5,5,5,5,0,0
5621,0.343166144,144.8043583,2309.583978,15.94968553,19,126,58.16,0.33,0.3989,0.2205,0.1899,0.149,1.9747,0.065,34.8836,0.0716,28.942,0.03006012,22.069,0.052924917,8.406,0.06328813,3.24,0.3604938,,,,,5.34,5,5,5,5,0,0
5622,1.364865979,668.9527593,7643.055014,11.42540323,19.9,81.4,41.29,0.1,1.3504,0.3,0.3087,0.2096,0.4918,0.2197,31.1041,0.0786,51.393,0.018037476,26.204,0.078117842,16.926,0.08294931,,,,,,,9.88,5,5,5,5,0,0
5623,0.793333333,176.2257778,11559.20889,65.59317845,25.2,298.3,49.8,0.07,1.6315,0.1377,0.4032,0.1263,1.367,0.0754,30.4366,0.084,35.342,0.057551919,19.802,0.1339763718992155,5.588,0.09180387,2.924,,,,,,9.94,5,5,5,5,1,0
5626,0.23,246.9,2607,10.55893074,17,54,66.81,1.28,5.0851,0.2077,0.9501,0.1741,,,177.6558,0.0743,173.585,0.036742805,208.503,0.1032311293739019,77.703,0.053781703,32.137,0.10159629,5.68,,,,2,5,5,0,5,0,0
