iter	Passed	Remaining
866	1613	247
867	1615	245
868	1617	243
869	1619	241
870	1621	240
871	1623	238
872	1625	236
873	1626	234
874	1628	232
875	1630	230
876	1632	228
877	1634	227
878	1636	225
879	1638	223
880	1640	221
881	1641	219
882	1643	217
883	1645	215
884	1647	214
885	1649	212
886	1651	210
887	1653	208
888	1655	206
889	1656	204
890	1658	202
891	1660	201
892	1662	199
893	1664	197
894	1666	195
895	1668	193
896	1670	191
897	1672	189
898	1673	188
899	1675	186
900	1677	184
901	1679	182
902	1681	180
903	1683	178
904	1684	176
905	1686	175
906	1688	173
907	1690	171
908	1692	169
909	1694	167
910	1695	165
911	1697	163
912	1699	161
913	1701	160
914	1703	158
915	1705	156
916	1707	154
917	1708	152
918	1710	150
919	1712	148
920	1714	147
921	1716	145
922	1718	143
923	1719	141
924	1721	139
925	1723	137
926	1725	135
927	1727	134
928	1729	132
929	1731	130
930	1733	128
931	1734	126
932	1736	124
933	1738	122
934	1740	120
935	1742	119
936	1744	117
937	1746	115
938	1747	113
939	1749	111
940	1751	109
941	1753	107
942	1755	106
943	1757	104
944	1759	102
945	1761	100
946	1763	98
947	1765	96
948	1766	94
949	1768	93
950	1770	91
951	1772	89
952	1774	87
953	1776	85
954	1777	83
955	1779	81
956	1781	80
957	1783	78
958	1785	76
959	1787	74
960	1789	72
961	1791	70
962	1792	68
963	1794	67
964	1796	65
965	1798	63
966	1800	61
967	1802	59
968	1804	57
969	1806	55
970	1807	53
971	1809	52
972	1811	50
973	1813	48
974	1815	46
975	1817	44
976	1819	42
977	1821	40
978	1822	39
979	1824	37
980	1826	35
981	1828	33
982	1830	31
983	1832	29
984	1833	27
985	1835	26
986	1837	24
987	1839	22
988	1841	20
989	1843	18
990	1845	16
991	1846	14
992	1848	13
993	1850	11
994	1852	9
995	1854	7
996	1856	5
997	1858	3
998	1860	1
999	1861	0
